enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
4.0,1489.0,2.0,0.0,53.0,0.0,0.0,53.0,0.0,59.603,3312.0,30.0,574216.0,0.0
0.0,760.0,4.0,0.0,52.0,0.0,0.0,54.0,0.0,58.54,3312.0,30.0,574875.0,0.0
5.0,2677.0,6.0,0.0,55.0,0.0,0.0,40.0,0.0,57.477,3312.0,30.0,575359.0,0.0
0.0,453.0,0.0,0.0,44.0,0.0,0.0,62.0,0.0,60.685,3312.0,30.0,575932.0,0.0
0.0,220.0,1.0,0.0,51.0,0.0,0.0,55.0,0.0,58.552,3312.0,30.0,577191.0,0.0
14.0,3127.0,13.0,0.0,49.0,0.0,0.0,40.0,0.0,61.507,3312.0,30.0,580233.0,0.0
0.0,274.0,0.0,0.0,62.0,0.0,0.0,40.0,0.0,60.465,3312.0,30.0,580799.0,0.0
0.0,2463.0,10.0,0.0,62.0,0.0,0.0,29.0,0.0,58.62,3312.0,30.0,582053.0,0.0
0.0,1760.0,8.0,0.0,41.0,0.0,0.0,86.0,0.0,61.549,3312.0,30.0,582648.0,0.0
2.0,4544.0,15.0,0.0,65.0,0.0,0.0,59.0,0.0,60.488,3312.0,30.0,583388.0,0.0
0.0,238.0,0.0,0.0,76.0,0.0,0.0,77.0,0.0,58.633,3312.0,30.0,584736.0,0.0
5.0,2235.0,10.0,0.0,40.0,0.0,0.0,63.0,0.0,60.504,3312.0,30.0,585999.0,0.0
3.0,3151.0,7.0,0.0,45.0,0.0,0.0,67.0,0.0,59.709,3312.0,30.0,586574.0,0.0
10.0,910.0,0.0,0.0,47.0,0.0,0.0,93.0,0.0,57.548,3312.0,30.0,587780.0,0.0
0.0,1451.0,6.0,0.0,79.0,0.0,0.0,76.0,0.0,59.58,3312.0,30.0,591504.0,0.0
1.0,592.0,0.0,0.0,61.0,0.0,0.0,63.0,0.0,58.628,3312.0,30.0,592004.0,0.0
0.0,506.0,0.0,0.0,40.0,0.0,0.0,23.0,0.0,56.501,3312.0,30.0,593201.0,0.0
7.0,1983.0,0.0,0.0,87.0,0.0,0.0,58.0,0.0,57.586,3312.0,30.0,594941.0,0.0
15.0,2689.0,11.0,0.0,43.0,0.0,0.0,25.0,0.0,56.532,3312.0,30.0,595633.0,0.0
2.0,351.0,0.0,0.0,34.0,0.0,0.0,27.0,0.0,59.737,3312.0,30.0,596298.0,0.0
0.0,3632.0,4.0,0.0,94.0,0.0,0.0,76.0,0.0,58.662,3312.0,30.0,599404.0,0.0
14.0,5455.0,14.0,0.0,39.0,0.0,0.0,61.0,0.0,61.582,3312.0,30.0,600028.0,0.0
8.0,3858.0,9.0,0.0,49.0,0.0,0.0,40.0,0.0,57.597,3312.0,30.0,602456.0,0.0
14.0,2876.0,8.0,0.0,61.0,0.0,0.0,53.0,0.0,60.536,3312.0,30.0,603092.0,0.0
9.0,1033.0,1.0,0.0,63.0,0.0,0.0,52.0,0.0,59.737,3312.0,30.0,603804.0,0.0
0.0,260.0,1.0,0.0,50.0,0.0,0.0,46.0,0.0,58.661,3312.0,30.0,604415.0,0.0
0.0,4871.0,11.0,0.0,70.0,0.0,0.0,72.0,0.0,57.595,3312.0,30.0,604980.0,0.0
0.0,981.0,2.0,0.0,43.0,0.0,0.0,78.0,0.0,60.531,3312.0,30.0,605607.0,0.0
0.0,342.0,0.0,0.0,112.0,0.0,0.0,68.0,0.0,59.739,3312.0,30.0,606248.0,0.0
0.0,1743.0,0.0,0.0,57.0,0.0,0.0,19.0,0.0,57.601,3312.0,30.0,607372.0,0.0
4.0,2312.0,8.0,0.0,41.0,0.0,0.0,104.0,0.0,60.533,3312.0,30.0,608093.0,0.0
3.0,4090.0,17.0,0.0,73.0,0.0,0.0,54.0,0.0,58.666,3312.0,30.0,609327.0,0.0
3.0,2180.0,4.0,0.0,70.0,0.0,0.0,58.0,0.0,60.543,3312.0,30.0,610656.0,0.0
1.0,2549.0,6.0,0.0,101.0,0.0,0.0,37.0,0.0,59.747,3312.0,30.0,611241.0,0.0
9.0,4095.0,12.0,0.0,44.0,0.0,0.0,33.0,0.0,58.667,3312.0,30.0,611800.0,0.0
0.0,3121.0,0.0,0.0,58.0,0.0,0.0,24.0,0.0,61.605,3312.0,30.0,612426.0,0.0
0.0,354.0,0.0,0.0,67.0,0.0,0.0,42.0,0.0,59.777,3312.0,30.0,613525.0,0.0
5.0,3375.0,7.0,0.0,35.0,0.0,0.0,48.0,0.0,58.724,3312.0,30.0,614224.0,0.0
9.0,2274.0,8.0,0.0,52.0,0.0,0.0,64.0,0.0,59.676,3312.0,30.0,616402.0,0.0
10.0,5408.0,3.0,0.0,53.0,0.0,0.0,93.0,0.0,56.616,3312.0,30.0,618213.0,0.0
2.0,2411.0,5.0,0.0,83.0,0.0,0.0,64.0,0.0,55.544,3312.0,30.0,618922.0,0.0
3.0,1203.0,5.0,0.0,61.0,0.0,0.0,54.0,0.0,58.789,3312.0,30.0,622281.0,0.0
16.0,3406.0,1.0,0.0,41.0,0.0,0.0,65.0,0.0,60.66,3312.0,30.0,623599.0,0.0
4.0,2690.0,9.0,0.0,48.0,0.0,0.0,67.0,0.0,58.806,3312.0,30.0,625004.0,0.0
4.0,3271.0,11.0,0.0,59.0,0.0,0.0,64.0,0.0,60.673,3312.0,30.0,626353.0,0.0
12.0,4463.0,7.0,0.0,42.0,0.0,0.0,62.0,0.0,59.609,3312.0,30.0,626986.0,0.0
0.0,4296.0,13.0,0.0,50.0,0.0,0.0,53.0,0.0,58.818,3312.0,30.0,627658.0,0.0
4.0,3027.0,0.0,0.0,61.0,0.0,0.0,82.0,0.0,57.754,3312.0,30.0,628278.0,0.0
1.0,213.0,0.0,0.0,115.0,0.0,0.0,42.0,0.0,56.692,3312.0,30.0,628817.0,0.0
0.0,2226.0,0.0,0.0,79.0,0.0,0.0,38.0,0.0,59.631,3312.0,30.0,629443.0,0.0
8.0,6968.0,2.0,0.0,61.0,0.0,0.0,67.0,0.0,58.573,3312.0,30.0,630094.0,0.0
0.0,5809.0,16.0,0.0,56.0,0.0,0.0,70.0,0.0,60.714,3312.0,30.0,631356.0,0.0
4.0,1817.0,8.0,0.0,81.0,0.0,0.0,103.0,0.0,59.664,3312.0,30.0,632085.0,0.0
1.0,1334.0,4.0,0.0,57.0,0.0,0.0,73.0,0.0,58.609,3312.0,30.0,632848.0,0.0
8.0,703.0,1.0,0.0,54.0,0.0,0.0,57.0,0.0,56.758,3312.0,30.0,634221.0,0.0
14.0,6383.0,8.0,0.0,76.0,0.0,0.0,39.0,0.0,57.837,3312.0,30.0,636291.0,0.0
0.0,4522.0,2.0,0.0,71.0,0.0,0.0,77.0,0.0,56.759,3312.0,30.0,636928.0,0.0
6.0,1770.0,6.0,0.0,58.0,0.0,0.0,48.0,0.0,57.838,3312.0,30.0,638469.0,0.0
0.0,566.0,2.0,0.0,59.0,0.0,0.0,57.0,0.0,56.782,3312.0,30.0,639272.0,0.0
5.0,953.0,4.0,0.0,56.0,0.0,0.0,72.0,0.0,58.654,3312.0,30.0,640761.0,0.0
0.0,1162.0,0.0,0.0,96.0,0.0,0.0,90.0,0.0,57.863,3312.0,30.0,641527.0,0.0
0.0,871.0,0.0,0.0,81.0,0.0,0.0,56.0,0.0,60.781,3312.0,30.0,642198.0,0.0
10.0,1003.0,1.0,0.0,75.0,0.0,0.0,58.0,0.0,59.717,3312.0,30.0,642948.0,0.0
10.0,2107.0,0.0,0.0,54.0,0.0,0.0,95.0,0.0,58.658,3312.0,30.0,643640.0,0.0
2.0,2635.0,11.0,0.0,76.0,0.0,0.0,49.0,0.0,61.859,3312.0,30.0,644311.0,0.0
17.0,2128.0,2.0,0.0,52.0,0.0,0.0,46.0,0.0,60.796,3312.0,30.0,645072.0,0.0
9.0,1201.0,1.0,0.0,51.0,0.0,0.0,71.0,0.0,59.73,3312.0,30.0,645881.0,0.0
6.0,2079.0,4.0,0.0,67.0,0.0,0.0,28.0,0.0,60.819,3312.0,30.0,647934.0,0.0
12.0,4317.0,10.0,0.0,57.0,0.0,0.0,28.0,0.0,59.758,3312.0,30.0,648618.0,0.0
5.0,2147.0,7.0,0.0,54.0,0.0,0.0,71.0,0.0,58.696,3312.0,30.0,649202.0,0.0
1.0,1176.0,0.0,0.0,51.0,0.0,0.0,60.0,0.0,61.632,3312.0,30.0,649965.0,0.0
8.0,598.0,0.0,0.0,49.0,0.0,0.0,29.0,0.0,59.776,3312.0,30.0,651218.0,0.0
11.0,3004.0,10.0,0.0,58.0,0.0,0.0,48.0,0.0,58.715,3312.0,30.0,651825.0,0.0
11.0,1775.0,6.0,0.0,67.0,0.0,0.0,65.0,0.0,61.653,3312.0,30.0,652375.0,0.0
0.0,265.0,0.0,0.0,35.0,0.0,0.0,28.0,0.0,60.861,3312.0,30.0,653035.0,0.0
1.0,3902.0,20.0,0.0,44.0,0.0,0.0,50.0,0.0,59.796,3312.0,30.0,653637.0,0.0
0.0,376.0,0.0,0.0,50.0,0.0,0.0,68.0,0.0,56.876,3312.0,30.0,655594.0,0.0
0.0,123.0,0.0,0.0,20.0,0.0,0.0,56.0,0.0,61.649,3312.0,30.0,657739.0,0.0
3.0,2349.0,7.0,0.0,19.0,0.0,0.0,46.0,0.0,60.887,3312.0,30.0,658454.0,0.0
4.0,666.0,0.0,0.0,63.0,0.0,0.0,53.0,0.0,59.809,3312.0,30.0,659092.0,0.0
12.0,2215.0,3.0,0.0,78.0,0.0,0.0,76.0,0.0,61.686,3312.0,30.0,660565.0,0.0
6.0,3323.0,15.0,0.0,47.0,0.0,0.0,61.0,0.0,59.828,3312.0,30.0,662088.0,0.0
0.0,2108.0,7.0,0.0,59.0,0.0,0.0,58.0,0.0,58.765,3312.0,30.0,662838.0,0.0
1.0,753.0,1.0,0.0,49.0,0.0,0.0,31.0,0.0,60.907,3312.0,30.0,664292.0,0.0
8.0,5815.0,11.0,0.0,41.0,0.0,0.0,35.0,0.0,58.782,3312.0,30.0,665871.0,0.0
0.0,1074.0,0.0,0.0,58.0,0.0,0.0,82.0,0.0,57.725,3312.0,30.0,666429.0,0.0
6.0,983.0,0.0,0.0,32.0,0.0,0.0,36.0,0.0,60.655,3312.0,30.0,667174.0,0.0
0.0,4496.0,11.0,0.0,43.0,0.0,0.0,35.0,0.0,59.864,3312.0,30.0,667812.0,0.0
10.0,2396.0,6.0,0.0,43.0,0.0,0.0,38.0,0.0,58.8,3312.0,30.0,668578.0,0.0
1.0,685.0,0.0,0.0,48.0,0.0,0.0,68.0,0.0,61.654,3312.0,30.0,669387.0,0.0
4.0,918.0,3.0,0.0,81.0,0.0,0.0,36.0,0.0,60.67,3312.0,30.0,670177.0,0.0
0.0,3114.0,8.0,0.0,72.0,0.0,0.0,65.0,0.0,58.814,3312.0,30.0,671506.0,0.0
1.0,694.0,0.0,0.0,53.0,0.0,0.0,42.0,0.0,58.819,3312.0,30.0,674084.0,0.0
6.0,5049.0,13.0,0.0,67.0,0.0,0.0,54.0,0.0,57.762,3312.0,30.0,674825.0,0.0
2.0,1677.0,4.0,0.0,54.0,0.0,0.0,20.0,0.0,57.755,3312.0,30.0,677726.0,0.0
2.0,2961.0,16.0,0.0,17.0,0.0,0.0,74.0,0.0,56.698,3312.0,30.0,678464.0,0.0
10.0,3573.0,4.0,0.0,62.0,0.0,0.0,77.0,0.0,55.902,3312.0,30.0,679093.0,0.0
7.0,450.0,0.0,0.0,43.0,0.0,0.0,37.0,0.0,58.802,3312.0,30.0,679658.0,0.0
8.0,2367.0,0.0,0.0,54.0,0.0,0.0,41.0,0.0,57.734,3312.0,30.0,680334.0,0.0
13.0,5333.0,15.0,0.0,62.0,0.0,0.0,86.0,0.0,56.677,3312.0,30.0,680994.0,0.0
0.0,849.0,0.0,0.0,44.0,0.0,0.0,32.0,0.0,59.735,3312.0,30.0,681616.0,0.0
6.0,1540.0,1.0,0.0,28.0,0.0,0.0,73.0,0.0,58.823,3312.0,30.0,682341.0,0.0
0.0,104.0,0.0,0.0,51.0,0.0,0.0,27.0,0.0,57.758,3312.0,30.0,682919.0,0.0
0.0,2786.0,13.0,0.0,49.0,0.0,0.0,34.0,0.0,60.676,3312.0,30.0,683532.0,0.0
0.0,2180.0,7.0,0.0,48.0,0.0,0.0,41.0,0.0,59.681,3312.0,30.0,684149.0,0.0
0.0,127.0,0.0,0.0,46.0,0.0,0.0,62.0,0.0,58.83,3312.0,30.0,684789.0,0.0
2.0,1368.0,5.0,0.0,98.0,0.0,0.0,28.0,0.0,60.699,3312.0,30.0,686070.0,0.0
0.0,346.0,0.0,0.0,64.0,0.0,0.0,27.0,0.0,59.909,3312.0,30.0,686672.0,0.0
3.0,2217.0,8.0,0.0,77.0,0.0,0.0,32.0,0.0,58.846,3312.0,30.0,687384.0,0.0
0.0,243.0,1.0,0.0,52.0,0.0,0.0,35.0,0.0,57.782,3312.0,30.0,688047.0,0.0
2.0,635.0,2.0,0.0,71.0,0.0,0.0,29.0,0.0,56.719,3312.0,30.0,688716.0,0.0
0.0,183.0,0.0,0.0,62.0,0.0,0.0,73.0,0.0,59.924,3312.0,30.0,689391.0,0.0
3.0,2590.0,4.0,0.0,62.0,0.0,0.0,70.0,0.0,58.845,3312.0,30.0,689975.0,0.0
3.0,2561.0,6.0,0.0,57.0,0.0,0.0,67.0,0.0,60.718,3312.0,30.0,691433.0,0.0
6.0,2966.0,10.0,0.0,37.0,0.0,0.0,79.0,0.0,59.927,3312.0,30.0,692118.0,0.0
17.0,5249.0,5.0,0.0,113.0,0.0,0.0,67.0,0.0,58.85,3312.0,30.0,692839.0,0.0
3.0,5539.0,3.0,0.0,74.0,0.0,0.0,56.0,0.0,61.797,3312.0,30.0,693568.0,0.0
16.0,5976.0,6.0,0.0,61.0,0.0,0.0,36.0,0.0,60.738,3312.0,30.0,694239.0,0.0
1.0,2626.0,8.0,0.0,60.0,0.0,0.0,87.0,0.0,59.962,3312.0,30.0,694859.0,0.0
15.0,1736.0,5.0,0.0,46.0,0.0,0.0,48.0,0.0,56.745,3312.0,30.0,696762.0,0.0
4.0,1919.0,0.0,0.0,51.0,0.0,0.0,55.0,0.0,58.886,3312.0,30.0,698124.0,0.0
3.0,1135.0,0.0,0.0,62.0,0.0,0.0,65.0,0.0,60.986,3312.0,30.0,699265.0,0.0
0.0,548.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,59.914,3312.0,30.0,699895.0,0.0
0.0,2995.0,0.0,0.0,48.0,0.0,0.0,94.0,0.0,58.848,3312.0,30.0,700621.0,0.0
0.0,718.0,2.0,0.0,50.0,0.0,0.0,88.0,0.0,60.969,3312.0,30.0,701770.0,0.0
0.0,1210.0,3.0,0.0,50.0,0.0,0.0,63.0,0.0,58.847,3312.0,30.0,703062.0,0.0
2.0,446.0,1.0,0.0,73.0,0.0,0.0,52.0,0.0,57.783,3312.0,30.0,703644.0,0.0
0.0,2620.0,4.0,0.0,58.0,0.0,0.0,47.0,0.0,58.863,3312.0,30.0,705358.0,0.0
12.0,7463.0,19.0,0.0,50.0,0.0,0.0,92.0,0.0,57.799,3312.0,30.0,706085.0,0.0
4.0,3862.0,8.0,0.0,65.0,0.0,0.0,92.0,0.0,57.833,3312.0,30.0,708565.0,0.0
2.0,2573.0,10.0,0.0,48.0,0.0,0.0,69.0,0.0,56.771,3312.0,30.0,709178.0,0.0
17.0,3216.0,6.0,0.0,55.0,0.0,0.0,52.0,0.0,55.745,3312.0,30.0,709879.0,0.0
0.0,236.0,0.0,0.0,55.0,0.0,0.0,51.0,0.0,58.899,3312.0,30.0,710672.0,0.0
0.0,649.0,2.0,0.0,84.0,0.0,0.0,66.0,0.0,57.836,3312.0,30.0,711384.0,0.0
1.0,2209.0,7.0,0.0,48.0,0.0,0.0,36.0,0.0,59.976,3312.0,30.0,712758.0,0.0
10.0,606.0,3.0,0.0,81.0,0.0,0.0,66.0,0.0,58.874,3312.0,30.0,713483.0,0.0
3.0,767.0,0.0,0.0,46.0,0.0,0.0,66.0,0.0,61.797,3312.0,30.0,714222.0,0.0
0.0,223.0,0.0,0.0,47.0,0.0,0.0,64.0,0.0,60.771,3312.0,30.0,714990.0,0.0
1.0,1222.0,6.0,0.0,55.0,0.0,0.0,51.0,0.0,59.979,3312.0,30.0,715778.0,0.0
1.0,394.0,2.0,0.0,60.0,0.0,0.0,49.0,0.0,57.838,3312.0,30.0,717001.0,0.0
0.0,3113.0,2.0,0.0,51.0,0.0,0.0,63.0,0.0,60.771,3312.0,30.0,717700.0,0.0
2.0,6533.0,13.0,0.0,38.0,0.0,0.0,46.0,0.0,59.851,3312.0,30.0,718259.0,0.0
13.0,3044.0,10.0,0.0,47.0,0.0,0.0,48.0,0.0,58.881,3312.0,30.0,718799.0,0.0
0.0,265.0,0.0,0.0,58.0,0.0,0.0,48.0,0.0,59.97,3312.0,30.0,720814.0,0.0
0.0,434.0,1.0,0.0,55.0,0.0,0.0,57.0,0.0,58.906,3312.0,30.0,721508.0,0.0
8.0,3725.0,8.0,0.0,42.0,0.0,0.0,49.0,0.0,57.842,3312.0,30.0,722236.0,0.0
1.0,2268.0,12.0,0.0,28.0,0.0,0.0,29.0,0.0,56.782,3312.0,30.0,722966.0,0.0
7.0,2365.0,9.0,0.0,48.0,0.0,0.0,64.0,0.0,59.953,3312.0,30.0,723620.0,0.0
0.0,507.0,2.0,0.0,61.0,0.0,0.0,51.0,0.0,58.872,3312.0,30.0,724202.0,0.0
9.0,2539.0,1.0,0.0,60.0,0.0,0.0,51.0,0.0,57.814,3312.0,30.0,724742.0,0.0
0.0,434.0,0.0,0.0,97.0,0.0,0.0,64.0,0.0,60.753,3312.0,30.0,725254.0,0.0
10.0,3623.0,4.0,0.0,73.0,0.0,0.0,61.0,0.0,59.968,3312.0,30.0,725804.0,0.0
4.0,1284.0,2.0,0.0,68.0,0.0,0.0,70.0,0.0,58.907,3312.0,30.0,726477.0,0.0
9.0,2330.0,6.0,0.0,66.0,0.0,0.0,47.0,0.0,61.846,3312.0,30.0,727070.0,0.0
6.0,3988.0,9.0,0.0,88.0,0.0,0.0,66.0,0.0,60.791,3312.0,30.0,727684.0,0.0
0.0,223.0,1.0,0.0,56.0,0.0,0.0,83.0,0.0,59.999,3312.0,30.0,728377.0,0.0
14.0,2616.0,6.0,0.0,60.0,0.0,0.0,59.0,0.0,61.87,3312.0,30.0,729706.0,0.0
0.0,132.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,60.815,3312.0,30.0,730356.0,0.0
1.0,1908.0,0.0,0.0,54.0,0.0,0.0,58.0,0.0,60.018,3312.0,30.0,731057.0,0.0
9.0,2384.0,4.0,0.0,94.0,0.0,0.0,63.0,0.0,58.941,3312.0,30.0,731721.0,0.0
11.0,666.0,3.0,0.0,54.0,0.0,0.0,32.0,0.0,57.854,3312.0,30.0,732304.0,0.0
0.0,268.0,0.0,0.0,59.0,0.0,0.0,49.0,0.0,56.804,3312.0,30.0,732897.0,0.0
7.0,3551.0,13.0,0.0,57.0,0.0,0.0,61.0,0.0,60.012,3312.0,30.0,733450.0,0.0
0.0,120.0,0.0,0.0,58.0,0.0,0.0,59.0,0.0,58.947,3312.0,30.0,733948.0,0.0
4.0,2594.0,5.0,0.0,43.0,0.0,0.0,62.0,0.0,57.885,3312.0,30.0,734559.0,0.0
0.0,188.0,0.0,0.0,53.0,0.0,0.0,68.0,0.0,60.023,3312.0,30.0,738470.0,0.0
1.0,1191.0,4.0,0.0,66.0,0.0,0.0,62.0,0.0,58.957,3312.0,30.0,739120.0,0.0
2.0,608.0,0.0,0.0,45.0,0.0,0.0,41.0,0.0,57.891,3312.0,30.0,739704.0,0.0
1.0,942.0,3.0,0.0,46.0,0.0,0.0,51.0,0.0,56.828,3312.0,30.0,740248.0,0.0
0.0,320.0,0.0,0.0,47.0,0.0,0.0,80.0,0.0,59.89,3312.0,30.0,740836.0,0.0
0.0,1103.0,1.0,0.0,51.0,0.0,0.0,48.0,0.0,58.827,3312.0,30.0,741464.0,0.0
10.0,5163.0,0.0,0.0,60.0,0.0,0.0,104.0,0.0,57.903,3312.0,30.0,742149.0,0.0
0.0,1052.0,4.0,0.0,79.0,0.0,0.0,53.0,0.0,60.839,3312.0,30.0,742772.0,0.0
0.0,837.0,0.0,0.0,91.0,0.0,0.0,34.0,0.0,60.052,3312.0,30.0,743288.0,0.0
6.0,1636.0,10.0,0.0,96.0,0.0,0.0,37.0,0.0,60.849,3312.0,30.0,745448.0,0.0
9.0,874.0,1.0,0.0,81.0,0.0,0.0,31.0,0.0,60.051,3312.0,30.0,746221.0,0.0
0.0,1822.0,6.0,0.0,48.0,0.0,0.0,35.0,0.0,57.911,3312.0,30.0,747692.0,0.0
0.0,4630.0,9.0,0.0,55.0,0.0,0.0,28.0,0.0,60.033,3312.0,30.0,749101.0,0.0
0.0,1408.0,0.0,0.0,116.0,0.0,0.0,67.0,0.0,58.972,3312.0,30.0,749880.0,0.0
1.0,2843.0,3.0,0.0,62.0,0.0,0.0,79.0,0.0,57.904,3312.0,30.0,750460.0,0.0
4.0,481.0,0.0,0.0,53.0,0.0,0.0,65.0,0.0,56.841,3312.0,30.0,751047.0,0.0
0.0,3716.0,9.0,0.0,50.0,0.0,0.0,54.0,0.0,60.049,3312.0,30.0,751706.0,0.0
11.0,3570.0,11.0,0.0,62.0,0.0,0.0,49.0,0.0,60.827,3312.0,30.0,753848.0,0.0
0.0,181.0,0.0,0.0,48.0,0.0,0.0,75.0,0.0,60.035,3312.0,30.0,754573.0,0.0
1.0,516.0,0.0,0.0,36.0,0.0,0.0,61.0,0.0,58.981,3312.0,30.0,755149.0,0.0
0.0,132.0,0.0,0.0,67.0,0.0,0.0,76.0,0.0,57.917,3312.0,30.0,755774.0,0.0
1.0,1783.0,6.0,0.0,48.0,0.0,0.0,62.0,0.0,60.856,3312.0,30.0,756403.0,0.0
2.0,1211.0,4.0,0.0,55.0,0.0,0.0,36.0,0.0,60.065,3312.0,30.0,756982.0,0.0
0.0,1946.0,4.0,0.0,40.0,0.0,0.0,54.0,0.0,58.988,3312.0,30.0,757610.0,0.0
5.0,3832.0,12.0,0.0,21.0,0.0,0.0,55.0,0.0,56.067,3312.0,30.0,759501.0,0.0
1.0,7154.0,0.0,0.0,59.0,0.0,0.0,55.0,0.0,58.989,3312.0,30.0,760061.0,0.0
12.0,4409.0,6.0,0.0,56.0,0.0,0.0,45.0,0.0,57.924,3312.0,30.0,760586.0,0.0
7.0,5821.0,0.0,0.0,70.0,0.0,0.0,51.0,0.0,57.936,3312.0,30.0,763003.0,0.0
8.0,480.0,0.0,0.0,54.0,0.0,0.0,58.0,0.0,59.975,3312.0,30.0,764108.0,0.0
6.0,2388.0,0.0,0.0,64.0,0.0,0.0,65.0,0.0,57.946,3312.0,30.0,765520.0,0.0
1.0,531.0,0.0,0.0,52.0,0.0,0.0,62.0,0.0,60.878,3312.0,30.0,766198.0,0.0
10.0,3237.0,2.0,0.0,76.0,0.0,0.0,51.0,0.0,60.083,3312.0,30.0,766789.0,0.0
2.0,3541.0,18.0,0.0,114.0,0.0,0.0,46.0,0.0,58.961,3312.0,30.0,767467.0,0.0
1.0,2366.0,9.0,0.0,44.0,0.0,0.0,46.0,0.0,61.901,3312.0,30.0,768080.0,0.0
7.0,5809.0,5.0,0.0,52.0,0.0,0.0,60.0,0.0,57.952,3312.0,30.0,770733.0,0.0
0.0,3528.0,9.0,0.0,61.0,0.0,0.0,74.0,0.0,56.892,3312.0,30.0,771287.0,0.0
13.0,7016.0,15.0,0.0,56.0,0.0,0.0,63.0,0.0,56.903,3312.0,30.0,774209.0,0.0
1.0,3281.0,0.0,0.0,47.0,0.0,0.0,68.0,0.0,60.115,3312.0,30.0,775040.0,0.0
6.0,1689.0,1.0,0.0,32.0,0.0,0.0,36.0,0.0,56.931,3312.0,30.0,777030.0,0.0
2.0,804.0,2.0,0.0,29.0,0.0,0.0,75.0,0.0,56.135,3312.0,30.0,777647.0,0.0
4.0,1229.0,0.0,0.0,54.0,0.0,0.0,59.0,0.0,55.053,3312.0,30.0,778345.0,0.0
2.0,6492.0,10.0,0.0,42.0,0.0,0.0,60.0,0.0,56.925,3312.0,30.0,779651.0,0.0
17.0,3766.0,8.0,0.0,51.0,0.0,0.0,30.0,0.0,56.147,3312.0,30.0,780287.0,0.0
14.0,5378.0,7.0,0.0,20.0,0.0,0.0,34.0,0.0,56.925,3312.0,30.0,782376.0,0.0
1.0,3182.0,11.0,0.0,26.0,0.0,0.0,74.0,0.0,56.135,3312.0,30.0,783109.0,0.0
0.0,3977.0,13.0,0.0,91.0,0.0,0.0,60.0,0.0,59.069,3312.0,30.0,783869.0,0.0
0.0,169.0,0.0,0.0,45.0,0.0,0.0,26.0,0.0,60.166,3312.0,30.0,785641.0,0.0
8.0,1908.0,2.0,0.0,54.0,0.0,0.0,98.0,0.0,58.024,3312.0,30.0,786792.0,0.0
4.0,329.0,0.0,0.0,43.0,0.0,0.0,65.0,0.0,60.957,3312.0,30.0,787292.0,0.0
5.0,1332.0,3.0,0.0,69.0,0.0,0.0,41.0,0.0,59.084,3312.0,30.0,788639.0,0.0
0.0,237.0,0.0,0.0,56.0,0.0,0.0,94.0,0.0,58.016,3312.0,30.0,789300.0,0.0
0.0,685.0,4.0,0.0,77.0,0.0,0.0,50.0,0.0,60.146,3312.0,30.0,790484.0,0.0
1.0,1269.0,0.0,0.0,51.0,0.0,0.0,76.0,0.0,60.964,3312.0,30.0,792390.0,0.0
1.0,3421.0,2.0,0.0,49.0,0.0,0.0,32.0,0.0,60.165,3312.0,30.0,793035.0,0.0
4.0,5799.0,1.0,0.0,61.0,0.0,0.0,59.0,0.0,57.917,3312.0,30.0,794401.0,0.0
0.0,294.0,0.0,0.0,50.0,0.0,0.0,105.0,0.0,60.956,3312.0,30.0,795081.0,0.0
1.0,1801.0,6.0,0.0,53.0,0.0,0.0,50.0,0.0,60.166,3312.0,30.0,795782.0,0.0
14.0,3626.0,6.0,0.0,53.0,0.0,0.0,45.0,0.0,59.057,3312.0,30.0,796532.0,0.0
0.0,364.0,0.0,0.0,49.0,0.0,0.0,51.0,0.0,61.98,3312.0,30.0,799847.0,0.0
0.0,2804.0,4.0,0.0,52.0,0.0,0.0,76.0,0.0,61.19,3312.0,30.0,800403.0,0.0
1.0,838.0,0.0,0.0,63.0,0.0,0.0,38.0,0.0,60.134,3312.0,30.0,801039.0,0.0
6.0,778.0,0.0,0.0,44.0,0.0,0.0,57.0,0.0,59.071,3312.0,30.0,801605.0,0.0
4.0,1538.0,4.0,0.0,57.0,0.0,0.0,46.0,0.0,56.945,3312.0,30.0,802767.0,0.0
1.0,598.0,0.0,0.0,48.0,0.0,0.0,92.0,0.0,60.149,3312.0,30.0,803500.0,0.0
4.0,2754.0,12.0,0.0,49.0,0.0,0.0,31.0,0.0,59.09,3312.0,30.0,804177.0,0.0
7.0,4658.0,12.0,0.0,58.0,0.0,0.0,73.0,0.0,58.028,3312.0,30.0,804726.0,0.0
0.0,1410.0,0.0,0.0,51.0,0.0,0.0,60.0,0.0,56.976,3312.0,30.0,805341.0,0.0
9.0,822.0,0.0,0.0,51.0,0.0,0.0,47.0,0.0,59.954,3312.0,30.0,805975.0,0.0
1.0,795.0,0.0,0.0,42.0,0.0,0.0,26.0,0.0,62.049,3312.0,30.0,807316.0,0.0
16.0,4121.0,13.0,0.0,89.0,0.0,0.0,102.0,0.0,61.0,3312.0,30.0,807953.0,0.0
0.0,988.0,5.0,0.0,62.0,0.0,0.0,84.0,0.0,62.03,3312.0,30.0,810134.0,0.0
